thisN,thisTrialN,thisRepN,block_start_key_resp.keys,block_start_key_resp.rt,block_start_key_resp.duration,es_gradcpt_slider.response,es_gradcpt_slider.rt,es_gradcpt_key_resp.keys,es_gradcpt_key_resp.rt,es_gradcpt_key_resp.duration,block_rest_key_resp.keys,block_rest_key_resp.rt,block_rest_key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ES_loop.thisRepN,ES_loop.thisTrialN,ES_loop.thisN,ES_loop.thisIndex,thisRow.t,notes,estimate_frame_rate.started,frame_rate_prompt.started,estimate_frame_rate.stopped,welcome.started,welcome_key_resp.started,welcome_text.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,gradcpt_prep.started,gradcpt_prep_text.started,key_resp.started,gradcpt_prep.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_start.started,black_start_text.started,block_start_key_resp.started,block_start.stopped,blocks.block_start_key_resp.keys,blocks.block_start_key_resp.rt,blocks.block_start_key_resp.duration,prepare_block.started,prepare_block_text.started,prepare_block.stopped,gradcpt_stim.started,gradcpt_image.started,gradcpt_stim.stopped,ES_gradcpt.started,es_text_component_gradcpt.started,es_gradcpt_slider.started,low_anchor_gradcpt.started,es_gradcpt_mouse.started,high_anchor_gradcpt.started,es_gradcpt_key_resp.started,enter_advance_gradcpt.started,ES_gradcpt.stopped,ES_loop.es_gradcpt_slider.response,ES_loop.es_gradcpt_slider.rt,ES_loop.es_gradcpt_key_resp.keys,ES_loop.es_gradcpt_key_resp.rt,ES_loop.es_gradcpt_key_resp.duration,ES_isi_gradcpt.started,es_gradcpt_isi_text.started,es_gradcpt_isi_text.stopped,ES_isi_gradcpt.stopped,prepare_trial.started,prepare_text.started,prepare_trial.stopped,block_rest.started,block_rest_text.started,block_rest_key_resp.started,block_rest.stopped,blocks.block_rest_key_resp.keys,blocks.block_rest_key_resp.rt,blocks.block_rest_key_resp.duration,debrief.started,debrief_text.started,debrief_resp.started,debrief.stopped,debrief_resp.keys,debrief_resp.rt,debrief_resp.duration,Thanks.started,thanks_text.started,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,space,3.6071835000184365,None,0.7933333333333333,4.079923400015105,return,0.5625608999980614,None,,,,0,0,0,0,1,0,1,0,1,0,1,0,162.5385174000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5179683000315,162.5385174000403,162.5385174000403,162.5385174000403,0.00808080000570044,162.5385174000403,166.6234562000027,166.6234562000027,167.1941868000431,0.7933333333333333,4.079923400015105,return,0.5625608999980614,None,167.19437430001562,167.20826740004122,167.7234945000382,167.6947746000369,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
2,0,2,space,3.6071835000184365,None,0.18166666666666664,56.56349049997516,return,1.9737885000067763,None,,,,0,0,0,0,1,0,1,0,2,0,2,0,167.7234945000382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.7019452000386,167.7234945000382,167.7234945000382,167.7234945000382,0.007188500021584332,167.7234945000382,223.30775750003522,223.30775750003522,225.29521280003246,0.18166666666666664,56.56349049997516,return,1.9737885000067763,None,225.29539860005025,225.30888320005033,225.82444530003704,225.7951692000497,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
3,0,3,space,3.6071835000184365,None,0.06,3.2130992999882437,return,0.21463990001939237,None,,,,0,0,0,0,1,0,1,0,3,0,3,0,225.82444530003704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.80303040001309,225.82444530003704,225.82444530003704,225.82444530003704,0.007882500009145588,225.82444530003704,229.04288810002618,229.04288810002618,229.26311800000258,0.06,3.2130992999882437,return,0.21463990001939237,None,229.26330150000285,229.27759390004212,229.79273440001998,229.7635994000011,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
4,0,4,space,3.6071835000184365,None,0.505,1.7806727000279352,return,0.161109899985604,None,,,,0,0,0,0,1,0,1,0,4,0,4,0,229.79273440001998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.7709126000409,229.79273440001998,229.79273440001998,229.79273440001998,0.007326699967961758,229.79273440001998,231.57689900003606,231.57689900003606,231.7472398999962,0.505,1.7806727000279352,return,0.161109899985604,None,231.7474210000364,231.76120460004313,232.27649630000815,232.24763230001554,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
5,0,5,space,3.6071835000184365,None,0.85,2.0469060000032187,return,0.19466679997276515,None,,,,0,0,0,0,1,0,1,0,5,0,5,0,232.27649630000815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.2553210000042,232.27649630000815,232.27649630000815,232.27649630000815,0.007691900013014674,232.27649630000815,234.32755360001465,234.32755360001465,234.53135460003978,0.85,2.0469060000032187,return,0.19466679997276515,None,234.5315421000123,234.5454269000329,235.06139650003752,235.03189280000515,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
1,0,1,space,3.6071835000184365,None,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.03386920003686,,235.03389760002028,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
0,0,0,space,3.6071835000184365,None,,,,,,space,3.555800599977374,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.05132680002134,235.06139650003752,235.06139650003752,238.63302920002025,space,3.555800599977374,None,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
0,0,0,space,38.51456540002255,None,0.10333333333333333,4.371585299959406,return,1.886610399989877,None,,,,1,0,1,0,0,0,0,0,0,0,0,0,319.3195831000339,,,,,,,,,,,,,,,,,,,238.6332009000471,238.64671470003668,238.64671470003668,277.1620418000384,space,38.51456540002255,None,277.196007999999,277.20764590002364,282.19623600004707,282.19691830000374,282.2099037000444,319.2998923000414,319.30838980001863,319.3195831000339,319.3195831000339,319.3195831000339,0.008507899998221546,319.3195831000339,322.1545804000343,322.1545804000343,324.04238310002256,0.10333333333333333,4.371585299959406,return,1.886610399989877,None,324.0425685000373,324.05604130000575,324.57141950004734,324.54247500002384,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
1,0,1,space,38.51456540002255,None,0.14833333333333332,1.396049800037872,return,0.14071400003740564,None,,,,1,0,1,0,0,0,0,0,1,0,1,0,324.57141950004734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5495836000191,324.57141950004734,324.57141950004734,324.57141950004734,0.007121200032997876,324.57141950004734,325.9721921000164,325.9721921000164,326.1259107000078,0.14833333333333332,1.396049800037872,return,0.14071400003740564,None,326.12609450001037,326.1400930000236,326.6555444000405,326.6264025000273,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
2,0,2,space,38.51456540002255,None,0.5,1.780120600014925,return,0.08111039997311309,None,,,,1,0,1,0,0,0,0,0,2,0,2,0,326.6555444000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.6338730000425,326.6555444000405,326.6555444000405,326.6555444000405,0.0074905999936163425,326.6555444000405,328.4399113000254,328.4399113000254,328.5268172000069,0.5,1.780120600014925,return,0.08111039997311309,None,328.52702020003926,328.5406131000491,329.05578570003854,329.02718740003183,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
3,0,3,space,38.51456540002255,None,0.6683333333333333,2.4803135999827646,return,0.17222260002745315,None,,,,1,0,1,0,0,0,0,0,3,0,3,0,329.05578570003854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0347534000175,329.05578570003854,329.05578570003854,329.05578570003854,0.007576700008939952,329.05578570003854,331.5408263000427,331.5408263000427,331.727841600019,0.6683333333333333,2.4803135999827646,return,0.17222260002745315,None,331.72803190001287,331.7416372000007,332.2568374000257,332.22814140003175,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
4,0,4,space,38.51456540002255,None,0.19333333333333336,4.663963800005149,return,0.2513732999796048,None,,,,1,0,1,0,0,0,0,0,4,0,4,0,332.2568374000257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.23536740004783,332.2568374000257,332.2568374000257,332.2568374000257,0.007242200023029,332.2568374000257,336.92527629999677,336.92527629999677,337.1799799000146,0.19333333333333336,4.663963800005149,return,0.2513732999796048,None,337.1801747000427,337.19347150000976,337.7083283000393,337.67947240005014,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
5,0,5,space,38.51456540002255,None,0.5383333333333333,1.8634422000031918,return,0.1602085999911651,None,,,,1,0,1,0,0,0,0,0,5,0,5,0,337.7083283000393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.68819200003054,337.7083283000393,337.7083283000393,337.7083283000393,0.008741999976336956,337.7083283000393,339.57657870004186,339.57657870004186,339.74691970000276,0.5383333333333333,1.8634422000031918,return,0.1602085999911651,None,339.74710650002817,339.7609027000144,340.2610379999969,340.24832200002857,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
0,0,0,space,38.51456540002255,None,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.2524897000403,340.2610379999969,345.24861930002226,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
0,0,0,space,38.51456540002255,None,0.15666666666666668,2.2763144000200555,return,0.4742206000373699,None,,,,1,0,1,0,1,0,1,0,0,0,0,0,357.49798780004494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2487848000019,345.2630877000047,357.47247290000087,357.4810168000404,357.49798780004494,357.49798780004494,357.49798780004494,0.00856069999281317,357.49798780004494,359.78277530003106,359.78277530003106,360.26988580002217,0.15666666666666668,2.2763144000200555,return,0.4742206000373699,None,360.27006770001026,360.2836435000063,360.798924600007,360.77024030004395,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
1,0,1,space,38.51456540002255,None,0.16666666666666669,2.396330699964892,return,0.43248830002266914,None,,,,1,0,1,0,1,0,1,0,1,0,1,0,360.798924600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.77795910002897,360.798924600007,360.798924600007,360.798924600007,0.007735599996522069,360.798924600007,363.20019250002224,363.20019250002224,363.6376502000494,0.16666666666666669,2.396330699964892,return,0.43248830002266914,None,363.63782780000474,363.6514897000161,364.1666707000113,364.1383324000053,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
2,0,2,space,38.51456540002255,None,0.49833333333333335,7.414681900001597,return,5.497525200014934,None,,,,1,0,1,0,1,0,1,0,2,0,2,0,364.1666707000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.1456603000406,364.1666707000113,364.1666707000113,364.1666707000113,0.007340200012549758,364.1666707000113,366.3348020000267,366.3348020000267,371.84011300001293,0.49833333333333335,7.414681900001597,return,5.497525200014934,None,371.84031060000416,371.85404510004446,372.36910560005344,372.34041130001424,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
3,0,3,space,38.51456540002255,None,0.6683333333333333,2.9643586999736726,return,1.2788948999950662,None,,,,1,0,1,0,1,0,1,0,3,0,3,0,372.36910560005344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.348484200018,372.36910560005344,372.36910560005344,372.36910560005344,0.008086999994702637,372.36910560005344,375.3378441000241,375.3378441000241,376.6246970000211,0.6683333333333333,2.9643586999736726,return,1.2788948999950662,None,376.62488240003586,376.6388419000432,377.1540878000087,377.1252937000245,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
4,0,4,space,38.51456540002255,None,0.15999999999999998,1.8625467999954708,return,0.1385903000482358,None,,,,1,0,1,0,1,0,1,0,4,0,4,0,377.1540878000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.1335982000455,377.1540878000087,377.1540878000087,377.1540878000087,0.00832960003754124,377.1540878000087,379.02212999999756,379.02212999999756,379.1754591000499,0.15999999999999998,1.8625467999954708,return,0.1385903000482358,None,379.1756513,379.1895284000202,379.70458130002953,379.6759068000247,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
5,0,5,space,38.51456540002255,None,0.885,2.0301756999688223,return,0.18166429997654632,None,,,,1,0,1,0,1,0,1,0,5,0,5,0,379.70458130002953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.68345390004106,379.70458130002953,379.70458130002953,379.70458130002953,0.007558799989055842,379.70458130002953,381.7394425999955,381.7394425999955,381.92685050005093,0.885,2.0301756999688223,return,0.18166429997654632,None,381.92705090000527,381.94028510001954,382.45640160003677,382.42674560000887,,,,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
1,0,1,space,38.51456540002255,None,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.42870010004845,,382.42872830003034,,,,,,,,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
1,0,1,space,38.51456540002255,None,,,,,,space,2.0959892999962904,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.4360160000506,382.45640160003677,382.45640160003677,384.5610873000114,space,2.0959892999962904,None,,,,,,,,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.5665529000107,384.57364990003407,384.57364990003407,388.0288902000175,space,3.4431567000574432,None,,,,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0289427000098,388.0422301000217,393.0295041000354,791963,001,2024-09-16_16h13.18.070,gradcptpy,2024.2.1post4,61.06489856472805,2024-09-16 16h13.26.058848 -0400,
