thisRow.t,notes,estimate_frame_rate.started,frame_rate_prompt.started,estimate_frame_rate.stopped,welcome.started,welcome_key_resp.started,welcome_text.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,gradcpt_prep.started,gradcpt_prep_text.started,key_resp.started,gradcpt_prep.stopped,key_resp.keys,key_resp.rt,key_resp.duration,gradcpt_stim.started,gradcpt_image.started,pixel.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007106199976988137,0.021519899950362742,5.00693599996157,,,,,,,,,,,,,,,,,,364023,001,2024-09-19_17h56.14.875,gradcptpy,2024.2.1post4,59.98170559411243,2024-09-19 17h56.21.830344 -0400,
,,,,,5.0074590999865904,5.023306799936108,5.023306799936108,1691.1989760999568,space,1686.1565356999636,None,,,,,,,,,,,364023,001,2024-09-19_17h56.14.875,gradcptpy,2024.2.1post4,59.98170559411243,2024-09-19 17h56.21.830344 -0400,
,,,,,,,,,,,,1691.2341122999787,1691.2434092999902,1691.2434092999902,1691.6885703000007,space,0.43933219998143613,None,,,,364023,001,2024-09-19_17h56.14.875,gradcptpy,2024.2.1post4,59.98170559411243,2024-09-19 17h56.21.830344 -0400,
,,,,,,,,,,,,,,,,,,,1691.711930599995,1691.7257468999596,1691.7257468999596,,,,,,,,
