thisRow.t,notes,estimate_frame_rate.started,frame_rate_prompt.started,estimate_frame_rate.stopped,welcome.started,welcome_key_resp.started,welcome_text.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,gradcpt_prep.started,gradcpt_prep_text.started,key_resp.started,gradcpt_prep.stopped,key_resp.keys,key_resp.rt,key_resp.duration,gradcpt_stim.started,gradcpt_image.started,gradcpt_stim.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.014471199945546687,0.02865539991762489,5.000634199939668,,,,,,,,,,,,,,,,,,128759,001,2024-09-19_17h34.24.541,gradcptpy,2024.2.1post4,60.11580711884113,2024-09-19 17h34.37.063766 -0400,
,,,,,5.001075599924661,5.015007099951617,5.015007099951617,5.628936599940062,space,0.5931060999864712,None,,,,,,,,,,,128759,001,2024-09-19_17h34.24.541,gradcptpy,2024.2.1post4,60.11580711884113,2024-09-19 17h34.37.063766 -0400,
,,,,,,,,,,,,5.657449399936013,5.662682699970901,5.662682699970901,6.101975500001572,space,0.4332399000413716,None,,,,128759,001,2024-09-19_17h34.24.541,gradcptpy,2024.2.1post4,60.11580711884113,2024-09-19 17h34.37.063766 -0400,
,,,,,,,,,,,,,,,,,,,6.124451000010595,6.1475881999358535,14.290582099929452,,,,,,,,
