thisRow.t,notes,estimate_frame_rate.started,frame_rate_prompt.started,estimate_frame_rate.stopped,welcome.started,welcome_key_resp.started,welcome_text.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,gradcpt_prep.started,gradcpt_prep_text.started,key_resp.started,gradcpt_prep.stopped,key_resp.keys,key_resp.rt,key_resp.duration,gradcpt_stim.started,gradcpt_image.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.014647800009697676,0.02850330004002899,5.000650700065307,,,,,,,,,,,,,,,,,148223,001,2024-09-19_17h32.46.575,gradcptpy,2024.2.1post4,60.04722114475243,2024-09-19 17h32.54.038204 -0400,
,,,,,5.001105500035919,5.0149575000396,5.0149575000396,6.344155100057833,space,1.3045991000253707,None,,,,,,,,,,148223,001,2024-09-19_17h32.46.575,gradcptpy,2024.2.1post4,60.04722114475243,2024-09-19 17h32.54.038204 -0400,
,,,,,,,,,,,,6.3723390001105145,6.380313400062732,6.380313400062732,6.8523834000807256,space,0.466725799953565,None,,,148223,001,2024-09-19_17h32.46.575,gradcptpy,2024.2.1post4,60.04722114475243,2024-09-19 17h32.54.038204 -0400,
,,,,,,,,,,,,,,,,,,,6.8744321000995114,6.8984445000533015,,,,,,,,
