thisRow.t,notes,estimate_frame_rate.started,frame_rate_prompt.started,estimate_frame_rate.stopped,welcome.started,welcome_key_resp.started,welcome_text.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,gradcpt_prep.started,gradcpt_prep_text.started,key_resp.started,gradcpt_prep.stopped,key_resp.keys,key_resp.rt,key_resp.duration,gradcpt_stim.started,gradcpt_image.started,pixel.started,gradcpt_stim.stopped,debrief.started,debrief_text.started,debrief_resp.started,debrief.stopped,debrief_resp.keys,debrief_resp.rt,debrief_resp.duration,Thanks.started,thanks_text.started,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007547699962742627,0.027460999903269112,5.012415300006978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446841,001,2024-09-19_17h46.29.280,gradcptpy,2024.2.1post4,59.97580572934816,2024-09-19 17h46.36.488417 -0400,
,,,,,5.012953999917954,5.02900639991276,5.02900639991276,5.556361999944784,space,0.5073804000858217,None,,,,,,,,,,,,,,,,,,,,,,446841,001,2024-09-19_17h46.29.280,gradcptpy,2024.2.1post4,59.97580572934816,2024-09-19 17h46.36.488417 -0400,
,,,,,,,,,,,,5.585513999918476,5.594945199904032,5.594945199904032,6.04676999989897,space,0.43713159998878837,None,,,,,,,,,,,,,,,446841,001,2024-09-19_17h46.29.280,gradcptpy,2024.2.1post4,59.97580572934816,2024-09-19 17h46.36.488417 -0400,
,,,,,,,,,,,,,,,,,,,6.07000499998685,6.08285679994151,6.08285679994151,14.135947300004773,,,,,,,,,,,446841,001,2024-09-19_17h46.29.280,gradcptpy,2024.2.1post4,59.97580572934816,2024-09-19 17h46.36.488417 -0400,
,,,,,,,,,,,,,,,,,,,,,,,14.14900029997807,14.15733899991028,14.15733899991028,16.56655889993999,space,2.4030061999801546,None,,,,446841,001,2024-09-19_17h46.29.280,gradcptpy,2024.2.1post4,59.97580572934816,2024-09-19 17h46.36.488417 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.56660739996005,16.582548899925314,21.567468599998392,446841,001,2024-09-19_17h46.29.280,gradcptpy,2024.2.1post4,59.97580572934816,2024-09-19 17h46.36.488417 -0400,
