thisRow.t,notes,estimate_frame_rate.started,frame_rate_prompt.started,estimate_frame_rate.stopped,welcome.started,welcome_key_resp.started,welcome_text.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,gradcpt_prep.started,gradcpt_prep_text.started,key_resp.started,gradcpt_prep.stopped,key_resp.keys,key_resp.rt,key_resp.duration,gradcpt_stim.started,gradcpt_image.started,pixel.started,gradcpt_stim.stopped,debrief.started,debrief_text.started,debrief_resp.started,debrief.stopped,debrief_resp.keys,debrief_resp.rt,debrief_resp.duration,Thanks.started,thanks_text.started,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.007835799944587052,0.02186730003450066,1.0090586999431252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452787,001,2024-09-20_14h48.05.962,gradcptpy,2024.2.1post4,60.22568977165468,2024-09-20 14h48.15.534253 -0400,
,,,,,1.0093114000046626,1.0233340000268072,1.0233340000268072,11.255492300027981,space,10.21200920001138,None,,,,,,,,,,,,,,,,,,,,,,452787,001,2024-09-20_14h48.05.962,gradcptpy,2024.2.1post4,60.22568977165468,2024-09-20 14h48.15.534253 -0400,
,,,,,,,,,,,,11.28826299996581,11.307637399993837,11.307637399993837,11.730362399946898,space,0.4067819999763742,None,,,,,,,,,,,,,,,452787,001,2024-09-20_14h48.05.962,gradcptpy,2024.2.1post4,60.22568977165468,2024-09-20 14h48.15.534253 -0400,
,,,,,,,,,,,,,,,,,,,11.73853979993146,11.758925099973567,11.758925099973567,13.415569799952209,,,,,,,,,,,452787,001,2024-09-20_14h48.05.962,gradcptpy,2024.2.1post4,60.22568977165468,2024-09-20 14h48.15.534253 -0400,
,,,,,,,,,,,,,,,,,,,,,,,13.429678899934515,13.441540800035,13.441540800035,14.047815899946727,space,0.5936058000661433,None,,,,452787,001,2024-09-20_14h48.05.962,gradcptpy,2024.2.1post4,60.22568977165468,2024-09-20 14h48.15.534253 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.04789869999513,14.06280950002838,19.047900300007313,452787,001,2024-09-20_14h48.05.962,gradcptpy,2024.2.1post4,60.22568977165468,2024-09-20 14h48.15.534253 -0400,
