thisN,thisTrialN,thisRepN,block_start_key_resp.keys,block_start_key_resp.rt,block_start_key_resp.duration,es_gradcpt_slider.response,es_gradcpt_slider.rt,es_gradcpt_key_resp.keys,es_gradcpt_key_resp.rt,es_gradcpt_key_resp.duration,block_rest_key_resp.keys,block_rest_key_resp.rt,block_rest_key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ES_loop.thisRepN,ES_loop.thisTrialN,ES_loop.thisN,ES_loop.thisIndex,thisRow.t,notes,estimate_frame_rate.started,frame_rate_prompt.started,estimate_frame_rate.stopped,welcome.started,welcome_key_resp.started,welcome_text.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,gradcpt_prep.started,gradcpt_prep_text.started,key_resp.started,gradcpt_prep.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_start.started,black_start_text.started,block_start_key_resp.started,block_start.stopped,blocks.block_start_key_resp.keys,blocks.block_start_key_resp.rt,blocks.block_start_key_resp.duration,prepare_block.started,prepare_block_text.started,prepare_block.stopped,gradcpt_stim.started,gradcpt_image.started,gradcpt_stim.stopped,ES_gradcpt.started,es_text_component_gradcpt.started,es_gradcpt_slider.started,low_anchor_gradcpt.started,es_gradcpt_mouse.started,high_anchor_gradcpt.started,es_gradcpt_key_resp.started,enter_advance_gradcpt.started,ES_gradcpt.stopped,ES_loop.es_gradcpt_slider.response,ES_loop.es_gradcpt_slider.rt,ES_loop.es_gradcpt_key_resp.keys,ES_loop.es_gradcpt_key_resp.rt,ES_loop.es_gradcpt_key_resp.duration,ES_isi_gradcpt.started,es_gradcpt_isi_text.started,es_gradcpt_isi_text.stopped,ES_isi_gradcpt.stopped,prepare_trial.started,prepare_text.started,prepare_trial.stopped,block_rest.started,block_rest_text.started,block_rest_key_resp.started,block_rest.stopped,blocks.block_rest_key_resp.keys,blocks.block_rest_key_resp.rt,blocks.block_rest_key_resp.duration,debrief.started,debrief_text.started,debrief_resp.started,debrief.stopped,debrief_resp.keys,debrief_resp.rt,debrief_resp.duration,Thanks.started,thanks_text.started,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,space,122.5226929000346,None,0.5398148148148149,2.144414499984123,return,0.502464999910444,None,,,,0,0,0,0,1,0,1,0,0,0,0,0,212.71405790001154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.25231090001762,190.27066799998283,212.69565819995478,212.70438220002688,212.71405790001154,212.71405790001154,212.71405790001154,0.008741899975575507,212.71405790001154,214.8758727000095,214.8758727000095,215.39424309995957,0.5398148148148149,2.144414499984123,return,0.502464999910444,None,215.39443610003218,215.40946639992762,215.91244510002434,215.89334720000625,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
1,0,1,space,122.5226929000346,None,0.5472222222222223,1.51463380001951,return,0.07866050000302494,None,,,,0,0,0,0,1,0,1,0,1,0,1,0,215.91244510002434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.90012939996086,215.91244510002434,215.91244510002434,215.91244510002434,0.006794799934141338,215.91244510002434,217.4436158000026,217.4436158000026,217.52802830003202,0.5472222222222223,1.51463380001951,return,0.07866050000302494,None,217.52821649995167,217.54341369995382,218.04671649995726,218.02737699996214,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
2,0,2,space,122.5226929000346,None,0.5787037037037037,0.7475096000125632,return,0.0802047000033781,None,,,,0,0,0,0,1,0,1,0,2,0,2,0,218.04671649995726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0348713999847,218.04671649995726,218.04671649995726,218.04671649995726,0.007519699982367456,218.04671649995726,218.81036020000465,218.81036020000465,218.8950751000084,0.5787037037037037,0.7475096000125632,return,0.0802047000033781,None,218.89525659999344,218.91082679992542,219.41346369998064,219.39453319995664,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
3,0,3,space,122.5226929000346,None,0.6564814814814814,0.6973789000185207,return,0.1062030999455601,None,,,,0,0,0,0,1,0,1,0,3,0,3,0,219.41346369998064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.4021907999413,219.41346369998064,219.41346369998064,219.41346369998064,0.00766869995277375,219.41346369998064,220.1276641000295,220.1276641000295,220.24553810001817,0.6564814814814814,0.6973789000185207,return,0.1062030999455601,None,220.24571980000474,220.26103719999082,220.7638917999575,220.74485269992147,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
4,0,4,space,122.5226929000346,None,0.6361111111111111,0.8474513000110164,return,0.3173833000473678,None,,,,0,0,0,0,1,0,1,0,4,0,4,0,220.7638917999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.75248179992195,220.7638917999575,220.7638917999575,220.7638917999575,0.007657900103367865,220.7638917999575,221.62814469996374,221.62814469996374,221.96279989997856,0.6361111111111111,0.8474513000110164,return,0.3173833000473678,None,221.96298389998265,221.97818899992853,222.48083309992217,222.46211820002645,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
5,0,5,space,122.5226929000346,None,0.6111111111111112,0.8135992999887094,return,0.13846089993603528,None,,,,0,0,0,0,1,0,1,0,5,0,5,0,222.48083309992217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.47088069992606,222.48083309992217,222.48083309992217,222.48083309992217,0.008791100000962615,222.48083309992217,223.31178320001345,223.31178320001345,223.46345859998837,0.6111111111111112,0.8135992999887094,return,0.13846089993603528,None,223.4636438000016,223.4782929000212,223.99950199993327,223.96237780002411,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
1,0,1,space,122.5226929000346,None,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.96452539996244,,223.96455429994967,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
0,0,0,space,122.5226929000346,None,,,,,,space,38.10001940000802,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.99032059998717,223.99950199993327,223.99950199993327,262.1080898999935,space,38.10001940000802,None,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
0,0,0,space,2.7098122000461444,None,0.6296296296296297,2.0223382000112906,return,1.6724439999088645,None,,,,1,0,1,0,0,0,0,0,0,0,0,0,297.9283892000094,,,,,,,,,,,,,,,,,,,262.1082849999657,262.12364489992615,262.12364489992615,264.8423459000187,space,2.7098122000461444,None,264.8750629000133,264.88607879995834,269.8761343000224,269.87695790000726,269.8950869999826,297.91024330002256,297.91869720001705,297.9283892000094,297.9283892000094,297.9283892000094,0.008462800062261522,297.9283892000094,299.96857080003247,299.96857080003247,301.6539205999579,0.6296296296296297,2.0223382000112906,return,1.6724439999088645,None,301.65410839999095,301.6690827999264,302.1726897000335,302.15307629993185,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
1,0,1,space,2.7098122000461444,None,0.5518518518518518,1.7135765999555588,return,0.2587597001111135,None,,,,1,0,1,0,0,0,0,0,1,0,1,0,302.1726897000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.1624405999901,302.1726897000335,302.1726897000335,302.1726897000335,0.009377900045365095,302.1726897000335,303.90310679993127,303.90310679993127,304.17114240000956,0.5518518518518518,1.7135765999555588,return,0.2587597001111135,None,304.1713268000167,304.18656770000234,304.68946309993044,304.6705210999353,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
2,0,2,space,2.7098122000461444,None,0.5740740740740741,0.6142892999341711,return,0.12089030002243817,None,,,,1,0,1,0,0,0,0,0,2,0,2,0,304.68946309993044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.67742249998264,304.68946309993044,304.68946309993044,304.68946309993044,0.006912600016221404,304.68946309993044,305.3202985000098,305.3202985000098,305.45520550000947,0.5740740740740741,0.6142892999341711,return,0.12089030002243817,None,305.45538870000746,305.47016169992276,305.97323020000476,305.95447050000075,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
3,0,3,space,2.7098122000461444,None,0.49537037037037035,0.681205700035207,return,0.10731300001498312,None,,,,1,0,1,0,0,0,0,0,3,0,3,0,305.97323020000476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.9622734999284,305.97323020000476,305.97323020000476,305.97323020000476,0.007820999948307872,305.97323020000476,306.67061379994266,306.67061379994266,306.7885703999782,0.49537037037037035,0.681205700035207,return,0.10731300001498312,None,306.78874879993964,306.80389749992173,307.30716959992424,307.28787529992405,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
4,0,4,space,2.7098122000461444,None,0.6175925925925926,0.7809467000188306,return,0.25680049997754395,None,,,,1,0,1,0,0,0,0,0,4,0,4,0,307.30716959992424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.2955244999612,307.30716959992424,307.30716959992424,307.30716959992424,0.007684000069275498,307.30716959992424,308.10455920000095,308.10455920000095,308.37234999996144,0.6175925925925926,0.7809467000188306,return,0.25680049997754395,None,308.37253389996476,308.3878994999686,308.8906813999638,308.87182350002695,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
5,0,5,space,2.7098122000461444,None,0.5787037037037037,0.8637768999906257,return,0.07805690006352961,None,,,,1,0,1,0,0,0,0,0,5,0,5,0,308.8906813999638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.88009599992074,308.8906813999638,308.8906813999638,308.8906813999638,0.008319100015796721,308.8906813999638,309.7714115999406,309.7714115999406,309.85599489999004,0.5787037037037037,0.8637768999906257,return,0.07805690006352961,None,309.8561807000078,309.8715666999342,310.3740933999652,310.3558234999655,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
0,0,0,space,2.7098122000461444,None,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.36059729999397,310.3740933999652,315.35658989998046,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
0,0,0,space,2.7098122000461444,None,0.5583333333333333,2.409718699986115,return,0.2358471000334248,None,,,,1,0,1,0,1,0,1,0,0,0,0,0,335.38750960002653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.3569071999518,315.3759859999409,335.36669479997363,335.3765948000364,335.38750960002653,335.38750960002653,335.38750960002653,0.009915199945680797,335.38750960002653,337.81346079998184,337.81346079998184,338.0646693999879,0.5583333333333333,2.409718699986115,return,0.2358471000334248,None,338.06485319999047,338.0801927000284,338.5829685999779,338.56419940001797,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
1,0,1,space,2.7098122000461444,None,0.6138888888888889,1.2642441999632865,return,0.3206826000241563,None,,,,1,0,1,0,1,0,1,0,1,0,1,0,338.5829685999779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5710383999394,338.5829685999779,338.5829685999779,338.5829685999779,0.006853499915450811,338.5829685999779,339.8640972999856,339.8640972999856,340.1987063999986,0.6138888888888889,1.2642441999632865,return,0.3206826000241563,None,340.1988883999875,340.2141598999733,340.7169888999779,340.6984582999721,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
2,0,2,space,2.7098122000461444,None,0.6259259259259259,0.6808690999168903,return,0.03513749991543591,None,,,,1,0,1,0,1,0,1,0,2,0,2,0,340.7169888999779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7060047999257,340.7169888999779,340.7169888999779,340.7169888999779,0.007566999993287027,340.7169888999779,341.4144953000359,341.4144953000359,341.4658247999614,0.6259259259259259,0.6808690999168903,return,0.03513749991543591,None,341.466008999967,341.481230000034,341.9844081000192,341.9651870999951,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
3,0,3,space,2.7098122000461444,None,0.6027777777777777,0.8314616000279784,return,0.1535067999502644,None,,,,1,0,1,0,1,0,1,0,3,0,3,0,341.9844081000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.97263410000596,341.9844081000192,341.9844081000192,341.9844081000192,0.007460099994204938,341.9844081000192,342.83167510002386,342.83167510002386,342.99951240001246,0.6027777777777777,0.8314616000279784,return,0.1535067999502644,None,342.99969740002416,343.015081099933,343.5180962999584,343.49895199993625,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
4,0,4,space,2.7098122000461444,None,0.5712962962962963,0.7976518999785185,return,0.5885213000001386,None,,,,1,0,1,0,1,0,1,0,4,0,4,0,343.5180962999584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.5063731999835,343.5180962999584,343.5180962999584,343.5180962999584,0.007446900010108948,343.5180962999584,344.33215070003644,344.33215070003644,344.933731899946,0.5712962962962963,0.7976518999785185,return,0.5885213000001386,None,344.9339160999516,344.9487431999296,345.4522374999942,345.43282620003447,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
5,0,5,space,2.7098122000461444,None,0.5944444444444444,0.7803709999425337,return,0.08846270001959056,None,,,,1,0,1,0,1,0,1,0,5,0,5,0,345.4522374999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.4411285999231,345.4522374999942,345.4522374999942,345.4522374999942,0.008337500039488077,345.4522374999942,346.24930080003105,346.24930080003105,346.35075460001826,0.5944444444444444,0.7803709999425337,return,0.08846270001959056,None,346.35094349994324,346.36592579993885,346.87152909999713,346.84956449992023,,,,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
1,0,1,space,2.7098122000461444,None,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.85169969999697,,346.8517370999325,,,,,,,,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
1,0,1,space,2.7098122000461444,None,,,,,,space,5.3861509000416845,None,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.8634916000301,346.87152909999713,346.87152909999713,352.2688044999959,space,5.3861509000416845,None,,,,,,,,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.2733688999433,352.2856141999364,352.2856141999364,354.0523889999604,space,1.7637421999825165,None,,,,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.052445899928,354.0682910999749,359.05347059993073,762571,001,2024-09-18_16h43.21.551,gradcptpy,2024.2.1post4,59.94592880712294,2024-09-18 16h43.43.330988 -0400,
