thisRow.t,notes,estimate_frame_rate.started,frame_rate_prompt.started,estimate_frame_rate.stopped,welcome.started,welcome_key_resp.started,welcome_text.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01983130001462996,0.03451070003211498,5.0036749000428244,,,,862771,001,2024-09-19_16h37.21.473,gradcptpy,2024.2.1post4,60.86060546997437,2024-09-19 16h37.39.152170 -0400,
,,,,,5.004832300008275,5.018045700038783,5.018045700038783,,,,,,,,
